cutoff,approved,approval_rate,bad_rate,capture_rate,cum_good_exposure,cum_bad_exposure
0.1476,3008,0.5019,0.0947,0.7851,165611886.0,18090253.0
0.1476,3009,0.5021,0.0947,0.7851,165754712.0,18090253.0
0.1478,3010,0.5023,0.0947,0.7851,165763879.0,18090253.0
0.1478,3011,0.5024,0.0947,0.7851,165844406.0,18090253.0
0.1479,3012,0.5026,0.0946,0.7851,165858898.0,18090253.0
0.1479,3013,0.5028,0.0946,0.7851,165892857.0,18090253.0
0.1479,3014,0.5029,0.0946,0.7851,166074883.0,18090253.0
0.148,3015,0.5031,0.0945,0.7851,166112479.0,18090253.0
0.1481,3016,0.5033,0.0945,0.7851,166350694.0,18090253.0
0.1481,3017,0.5034,0.0948,0.7843,166350694.0,18120376.0
0.1482,3018,0.5036,0.0948,0.7843,166370350.0,18120376.0
0.1483,3019,0.5038,0.0947,0.7843,166607173.0,18120376.0
0.1484,3020,0.5039,0.095,0.7836,166607173.0,18168126.0
0.1484,3021,0.5041,0.095,0.7836,166617050.0,18168126.0
0.1485,3022,0.5043,0.0953,0.7828,166617050.0,18176383.0
0.1485,3023,0.5044,0.0953,0.7828,166617544.0,18176383.0
0.1485,3024,0.5046,0.0956,0.7821,166617544.0,18183764.0
0.1485,3025,0.5048,0.0955,0.7821,166664404.0,18183764.0
0.1486,3026,0.5049,0.0955,0.7821,166745470.0,18183764.0
0.1486,3027,0.5051,0.0955,0.7821,166750514.0,18183764.0
0.1487,3028,0.5053,0.0954,0.7821,166839823.0,18183764.0
0.1487,3029,0.5054,0.0954,0.7821,166850681.0,18183764.0
0.1489,3030,0.5056,0.0954,0.7821,166927979.0,18183764.0
0.1489,3031,0.5058,0.0953,0.7821,167209946.0,18183764.0
0.1489,3032,0.5059,0.0956,0.7813,167209946.0,18193942.0
0.149,3033,0.5061,0.0959,0.7805,167209946.0,18209544.0
0.149,3034,0.5063,0.0959,0.7805,167407085.0,18209544.0
0.149,3035,0.5064,0.0959,0.7805,167432252.0,18209544.0
0.149,3036,0.5066,0.0962,0.7798,167432252.0,18244065.0
0.1491,3037,0.5068,0.0961,0.7798,167432252.0,18244065.0
0.1492,3038,0.5069,0.0964,0.779,167432252.0,18307301.0
0.1493,3039,0.5071,0.0967,0.7783,167432252.0,18386859.0
0.1493,3040,0.5073,0.0967,0.7783,167432252.0,18386859.0
0.1494,3041,0.5074,0.0967,0.7783,167450768.0,18386859.0
0.1494,3042,0.5076,0.0966,0.7783,167529678.0,18386859.0
0.1494,3043,0.5078,0.0966,0.7783,167577100.0,18386859.0
0.1494,3044,0.5079,0.0966,0.7783,167606427.0,18386859.0
0.1497,3045,0.5081,0.0966,0.7783,167654161.0,18386859.0
0.1497,3046,0.5083,0.0965,0.7783,167675853.0,18386859.0
0.1499,3047,0.5084,0.0965,0.7783,167952893.0,18386859.0
0.1499,3048,0.5086,0.0965,0.7783,168145988.0,18386859.0
0.15,3049,0.5088,0.0968,0.7775,168145988.0,18387303.0
0.15,3050,0.5089,0.0967,0.7775,168244337.0,18387303.0
0.15,3051,0.5091,0.0967,0.7775,168253259.0,18387303.0
0.15,3052,0.5093,0.0967,0.7775,168303439.0,18387303.0
0.15,3053,0.5094,0.0966,0.7775,168312969.0,18387303.0
0.1501,3054,0.5096,0.0966,0.7775,168360827.0,18387303.0
0.1502,3055,0.5098,0.0966,0.7775,168386161.0,18387303.0
0.1502,3056,0.5099,0.0965,0.7775,168434314.0,18387303.0
0.1502,3057,0.5101,0.0965,0.7775,168484538.0,18387303.0
0.1502,3058,0.5103,0.0965,0.7775,168530099.0,18387303.0
0.1503,3059,0.5104,0.0964,0.7775,168575319.0,18387303.0
0.1503,3060,0.5106,0.0964,0.7775,168576597.0,18387303.0
0.1504,3061,0.5108,0.0964,0.7775,168576597.0,18387303.0
0.1507,3062,0.5109,0.0963,0.7775,168580517.0,18387303.0
0.1507,3063,0.5111,0.0963,0.7775,168656285.0,18387303.0
0.1507,3064,0.5113,0.0963,0.7775,168656715.0,18387303.0
0.1508,3065,0.5114,0.0962,0.7775,168715278.0,18387303.0
0.1508,3066,0.5116,0.0962,0.7775,168717674.0,18387303.0
0.1509,3067,0.5118,0.0965,0.7768,168717674.0,18475067.0
0.151,3068,0.5119,0.0965,0.7768,168730442.0,18475067.0
0.151,3069,0.5121,0.0964,0.7768,168749609.0,18475067.0
0.1511,3070,0.5123,0.0964,0.7768,168754309.0,18475067.0
0.1511,3071,0.5124,0.0964,0.7768,168770310.0,18475067.0
0.1512,3072,0.5126,0.0964,0.7768,168818327.0,18475067.0
0.1512,3073,0.5128,0.0963,0.7768,168848463.0,18475067.0
0.1513,3074,0.5129,0.0963,0.7768,168897121.0,18475067.0
0.1513,3075,0.5131,0.0963,0.7768,168914621.0,18475067.0
0.1514,3076,0.5133,0.0962,0.7768,168961031.0,18475067.0
0.1514,3077,0.5134,0.0962,0.7768,168963529.0,18475067.0
0.1514,3078,0.5136,0.0962,0.7768,168964870.0,18475067.0
0.1514,3079,0.5138,0.0961,0.7768,169002163.0,18475067.0
0.1514,3080,0.5139,0.0961,0.7768,169004118.0,18475067.0
0.1515,3081,0.5141,0.0964,0.776,169004118.0,18518952.0
0.1516,3082,0.5143,0.0967,0.7753,169004118.0,18601102.0
0.1516,3083,0.5144,0.0967,0.7753,169006314.0,18601102.0
0.1517,3084,0.5146,0.0966,0.7753,169019253.0,18601102.0
0.1517,3085,0.5148,0.0966,0.7753,169019983.0,18601102.0
0.1518,3086,0.5149,0.0966,0.7753,169067059.0,18601102.0
0.1518,3087,0.5151,0.0965,0.7753,169075476.0,18601102.0
0.1518,3088,0.5153,0.0965,0.7753,169105142.0,18601102.0
0.1518,3089,0.5154,0.0965,0.7753,169106733.0,18601102.0
0.1518,3090,0.5156,0.0964,0.7753,169167290.0,18601102.0
0.1518,3091,0.5158,0.0964,0.7753,169168940.0,18601102.0
0.1519,3092,0.5159,0.0964,0.7753,169184973.0,18601102.0
0.152,3093,0.5161,0.0963,0.7753,169228692.0,18601102.0
0.152,3094,0.5163,0.0963,0.7753,169328650.0,18601102.0
0.1521,3095,0.5164,0.0963,0.7753,169346470.0,18601102.0
0.1522,3096,0.5166,0.0963,0.7753,169367772.0,18601102.0
0.1523,3097,0.5168,0.0962,0.7753,169417385.0,18601102.0
0.1523,3098,0.5169,0.0965,0.7745,169417385.0,18648874.0
0.1524,3099,0.5171,0.0965,0.7745,169434403.0,18648874.0
0.1525,3100,0.5173,0.0965,0.7745,169745269.0,18648874.0
0.1525,3101,0.5174,0.0964,0.7745,169793181.0,18648874.0
0.1526,3102,0.5176,0.0964,0.7745,169820304.0,18648874.0
0.1526,3103,0.5178,0.0964,0.7745,170019953.0,18648874.0
0.1527,3104,0.5179,0.0963,0.7745,170068064.0,18648874.0
0.1527,3105,0.5181,0.0963,0.7745,170073012.0,18648874.0
0.1528,3106,0.5183,0.0966,0.7738,170073012.0,18679288.0
0.1528,3107,0.5184,0.0966,0.7738,170150414.0,18679288.0
0.1529,3108,0.5186,0.0968,0.773,170150414.0,18753271.0
0.1529,3109,0.5188,0.0971,0.7722,170150414.0,18775812.0
0.153,3110,0.5189,0.0971,0.7722,170175183.0,18775812.0
0.153,3111,0.5191,0.0971,0.7722,170176060.0,18775812.0
0.1532,3112,0.5193,0.097,0.7722,170179325.0,18775812.0
0.1532,3113,0.5194,0.097,0.7722,170196261.0,18775812.0
0.1532,3114,0.5196,0.097,0.7722,170201765.0,18775812.0
0.1533,3115,0.5198,0.097,0.7722,170262510.0,18775812.0
0.1533,3116,0.5199,0.0969,0.7722,170570523.0,18775812.0
0.1534,3117,0.5201,0.0969,0.7722,170640095.0,18775812.0
0.1535,3118,0.5203,0.0969,0.7722,170669732.0,18775812.0
0.1535,3119,0.5204,0.0968,0.7722,170819689.0,18775812.0
0.1535,3120,0.5206,0.0968,0.7722,171077676.0,18775812.0
0.1535,3121,0.5208,0.0968,0.7722,171205302.0,18775812.0
0.1537,3122,0.5209,0.0971,0.7715,171205302.0,18775812.0
0.1537,3123,0.5211,0.097,0.7715,171312276.0,18775812.0
0.1538,3124,0.5213,0.097,0.7715,171592080.0,18775812.0
0.1539,3125,0.5214,0.097,0.7715,171592797.0,18775812.0
0.1539,3126,0.5216,0.0969,0.7715,171642093.0,18775812.0
0.1539,3127,0.5218,0.0972,0.7707,171642093.0,19080679.0
0.154,3128,0.5219,0.0972,0.7707,171644163.0,19080679.0
0.154,3129,0.5221,0.0975,0.77,171644163.0,19080679.0
0.154,3130,0.5223,0.0974,0.77,171671534.0,19080679.0
0.154,3131,0.5224,0.0974,0.77,171672894.0,19080679.0
0.1541,3132,0.5226,0.0977,0.7692,171672894.0,19428469.0
0.1542,3133,0.5228,0.0977,0.7692,171723133.0,19428469.0
0.1543,3134,0.5229,0.0976,0.7692,171855347.0,19428469.0
0.1543,3135,0.5231,0.0979,0.7685,171855347.0,19479104.0
0.1543,3136,0.5233,0.0979,0.7685,171915759.0,19479104.0
0.1543,3137,0.5234,0.0979,0.7685,171917580.0,19479104.0
0.1543,3138,0.5236,0.0978,0.7685,171943956.0,19479104.0
0.1543,3139,0.5238,0.0978,0.7685,171944156.0,19479104.0
0.1546,3140,0.5239,0.0978,0.7685,171992992.0,19479104.0
0.1547,3141,0.5241,0.0977,0.7685,171993308.0,19479104.0
0.1547,3142,0.5243,0.0977,0.7685,171994315.0,19479104.0
0.1548,3143,0.5244,0.0977,0.7685,172005036.0,19479104.0
0.1549,3144,0.5246,0.0976,0.7685,172072697.0,19479104.0
0.155,3145,0.5248,0.0976,0.7685,172072697.0,19479104.0
0.1551,3146,0.5249,0.0976,0.7685,172078289.0,19479104.0
0.1551,3147,0.5251,0.0979,0.7677,172078289.0,19503484.0
0.1551,3148,0.5253,0.0978,0.7677,172135322.0,19503484.0
0.1552,3149,0.5254,0.0978,0.7677,172432264.0,19503484.0
0.1552,3150,0.5256,0.0978,0.7677,172450495.0,19503484.0
0.1553,3151,0.5258,0.0981,0.767,172450495.0,19529030.0
0.1554,3152,0.5259,0.098,0.767,172450715.0,19529030.0
0.1554,3153,0.5261,0.098,0.767,172545677.0,19529030.0
0.1554,3154,0.5263,0.098,0.767,172642198.0,19529030.0
0.1554,3155,0.5264,0.0979,0.767,172642198.0,19529030.0
0.1555,3156,0.5266,0.0979,0.767,172642701.0,19529030.0
0.1558,3157,0.5268,0.0979,0.767,172846888.0,19529030.0
0.1559,3158,0.5269,0.0978,0.767,172951692.0,19529030.0
0.1561,3159,0.5271,0.0978,0.767,173001049.0,19529030.0
0.1561,3160,0.5273,0.0978,0.767,173046059.0,19529030.0
0.1561,3161,0.5274,0.0981,0.7662,173046059.0,19576010.0
0.1561,3162,0.5276,0.098,0.7662,173095434.0,19576010.0
0.1561,3163,0.5278,0.098,0.7662,173095434.0,19576010.0
0.1562,3164,0.5279,0.098,0.7662,173095434.0,19576010.0
0.1562,3165,0.5281,0.0979,0.7662,173142841.0,19576010.0
0.1563,3166,0.5283,0.0979,0.7662,173142841.0,19576010.0
0.1563,3167,0.5284,0.0979,0.7662,173172503.0,19576010.0
0.1563,3168,0.5286,0.0979,0.7662,173172503.0,19576010.0
0.1563,3169,0.5288,0.0978,0.7662,173194536.0,19576010.0
0.1563,3170,0.529,0.0978,0.7662,173218036.0,19576010.0
0.1564,3171,0.5291,0.0981,0.7655,173218036.0,19580025.0
0.1564,3172,0.5293,0.098,0.7655,173306794.0,19580025.0
0.1565,3173,0.5295,0.0983,0.7647,173306794.0,19627954.0
0.1565,3174,0.5296,0.0983,0.7647,173306794.0,19627954.0
0.1566,3175,0.5298,0.0983,0.7647,173399610.0,19627954.0
0.1566,3176,0.53,0.0986,0.764,173399610.0,19635607.0
0.1567,3177,0.5301,0.0985,0.764,173416452.0,19635607.0
0.1567,3178,0.5303,0.0988,0.7632,173416452.0,19640189.0
0.1567,3179,0.5305,0.0988,0.7632,173416838.0,19640189.0
0.1567,3180,0.5306,0.0991,0.7624,173416838.0,19647941.0
0.1568,3181,0.5308,0.0993,0.7617,173416838.0,20036298.0
0.1569,3182,0.531,0.0996,0.7609,173416838.0,20038643.0
0.1569,3183,0.5311,0.0996,0.7609,173418916.0,20038643.0
0.1569,3184,0.5313,0.0999,0.7602,173418916.0,20087192.0
0.1569,3185,0.5315,0.0998,0.7602,173419093.0,20087192.0
0.1569,3186,0.5316,0.0998,0.7602,173419823.0,20087192.0
0.157,3187,0.5318,0.0998,0.7602,173467888.0,20087192.0
0.1571,3188,0.532,0.0997,0.7602,173474903.0,20087192.0
0.1571,3189,0.5321,0.0997,0.7602,173507655.0,20087192.0
0.1572,3190,0.5323,0.0997,0.7602,173507655.0,20087192.0
0.1572,3191,0.5325,0.0997,0.7602,173507978.0,20087192.0
0.1572,3192,0.5326,0.0996,0.7602,173513078.0,20087192.0
0.1573,3193,0.5328,0.0996,0.7602,173518955.0,20087192.0
0.1573,3194,0.533,0.0996,0.7602,173586610.0,20087192.0
0.1574,3195,0.5331,0.0995,0.7602,173590768.0,20087192.0
0.1575,3196,0.5333,0.0995,0.7602,173591434.0,20087192.0
0.1575,3197,0.5335,0.0995,0.7602,173608275.0,20087192.0
0.1576,3198,0.5336,0.0997,0.7594,173608275.0,20104371.0
0.1576,3199,0.5338,0.0997,0.7594,173654638.0,20104371.0
0.1576,3200,0.534,0.0997,0.7594,173959521.0,20104371.0
0.1577,3201,0.5341,0.0997,0.7594,173964369.0,20104371.0
0.1578,3202,0.5343,0.0996,0.7594,173967823.0,20104371.0
0.1579,3203,0.5345,0.0996,0.7594,174013240.0,20104371.0
0.1579,3204,0.5346,0.0996,0.7594,174040939.0,20104371.0
0.1579,3205,0.5348,0.0995,0.7594,174299299.0,20104371.0
0.158,3206,0.535,0.0995,0.7594,174301136.0,20104371.0
0.1581,3207,0.5351,0.0995,0.7594,174309243.0,20104371.0
0.1582,3208,0.5353,0.0994,0.7594,174309243.0,20104371.0
0.1582,3209,0.5355,0.0994,0.7594,174338839.0,20104371.0
0.1583,3210,0.5356,0.0997,0.7587,174338839.0,20170876.0
0.1583,3211,0.5358,0.0997,0.7587,174353778.0,20170876.0
0.1583,3212,0.536,0.0996,0.7587,174357680.0,20170876.0
0.1583,3213,0.5361,0.0999,0.7579,174357680.0,20181414.0
0.1583,3214,0.5363,0.0999,0.7579,174407072.0,20181414.0
0.1584,3215,0.5365,0.0998,0.7579,174409191.0,20181414.0
0.1584,3216,0.5366,0.0998,0.7579,174409687.0,20181414.0
0.1584,3217,0.5368,0.0998,0.7579,174454324.0,20181414.0
0.1585,3218,0.537,0.0998,0.7579,174457401.0,20181414.0
0.1585,3219,0.5371,0.0997,0.7579,174506182.0,20181414.0
0.1585,3220,0.5373,0.0997,0.7579,174506182.0,20181414.0
0.1586,3221,0.5375,0.0997,0.7579,174567730.0,20181414.0
0.1586,3222,0.5376,0.0996,0.7579,174614251.0,20181414.0
0.1588,3223,0.5378,0.0996,0.7579,174659168.0,20181414.0
0.1588,3224,0.538,0.0996,0.7579,174676527.0,20181414.0
0.1589,3225,0.5381,0.0995,0.7579,174785872.0,20181414.0
0.1589,3226,0.5383,0.0998,0.7572,174785872.0,20183218.0
0.1589,3227,0.5385,0.0998,0.7572,174826582.0,20183218.0
0.159,3228,0.5386,0.0998,0.7572,174854720.0,20183218.0
0.159,3229,0.5388,0.0997,0.7572,174854720.0,20183218.0
0.1591,3230,0.539,0.1,0.7564,174854720.0,20184364.0
0.1592,3231,0.5391,0.1,0.7564,174905879.0,20184364.0
0.1592,3232,0.5393,0.0999,0.7564,174910202.0,20184364.0
0.1595,3233,0.5395,0.0999,0.7564,174960011.0,20184364.0
0.1595,3234,0.5396,0.1002,0.7557,174960011.0,20228149.0
0.1596,3235,0.5398,0.1005,0.7549,174960011.0,20278726.0
0.1597,3236,0.54,0.1004,0.7549,174960011.0,20278726.0
0.1597,3237,0.5401,0.1004,0.7549,174963146.0,20278726.0
0.1598,3238,0.5403,0.1004,0.7549,174986426.0,20278726.0
0.1599,3239,0.5405,0.1003,0.7549,175067133.0,20278726.0
0.1599,3240,0.5406,0.1003,0.7549,175145027.0,20278726.0
0.16,3241,0.5408,0.1006,0.7541,175145027.0,20278726.0
0.16,3242,0.541,0.1006,0.7541,175159589.0,20278726.0
0.1601,3243,0.5411,0.1005,0.7541,175186985.0,20278726.0
0.1601,3244,0.5413,0.1008,0.7534,175186985.0,20308964.0
0.1601,3245,0.5415,0.1008,0.7534,175266503.0,20308964.0
0.1601,3246,0.5416,0.1007,0.7534,175576906.0,20308964.0
0.1602,3247,0.5418,0.1007,0.7534,175623356.0,20308964.0
0.1602,3248,0.542,0.1007,0.7534,176060848.0,20308964.0
0.1602,3249,0.5421,0.1006,0.7534,176121770.0,20308964.0
0.1603,3250,0.5423,0.1006,0.7534,176202574.0,20308964.0
0.1604,3251,0.5425,0.1006,0.7534,176514151.0,20308964.0
0.1604,3252,0.5426,0.1006,0.7534,176516053.0,20308964.0
0.1605,3253,0.5428,0.1005,0.7534,176516325.0,20308964.0
0.1605,3254,0.543,0.1005,0.7534,176564551.0,20308964.0
0.1605,3255,0.5431,0.1005,0.7534,176566050.0,20308964.0
0.1606,3256,0.5433,0.1004,0.7534,176576133.0,20308964.0
0.1606,3257,0.5435,0.1004,0.7534,176626872.0,20308964.0
0.1608,3258,0.5436,0.1004,0.7534,176626872.0,20308964.0
0.1608,3259,0.5438,0.1003,0.7534,176677419.0,20308964.0
0.1608,3260,0.544,0.1003,0.7534,176696437.0,20308964.0
0.1609,3261,0.5441,0.1003,0.7534,176696827.0,20308964.0
0.1611,3262,0.5443,0.1002,0.7534,176715119.0,20308964.0
0.1611,3263,0.5445,0.1002,0.7534,176739762.0,20308964.0
0.1611,3264,0.5446,0.1002,0.7534,177015249.0,20308964.0
0.1612,3265,0.5448,0.1002,0.7534,177015249.0,20308964.0
0.1612,3266,0.545,0.1001,0.7534,177017529.0,20308964.0
0.1612,3267,0.5451,0.1004,0.7526,177017529.0,20356991.0
0.1612,3268,0.5453,0.1004,0.7526,177046315.0,20356991.0
0.1614,3269,0.5455,0.1003,0.7526,177063672.0,20356991.0
0.1614,3270,0.5456,0.1003,0.7526,177074570.0,20356991.0
0.1614,3271,0.5458,0.1003,0.7526,177075510.0,20356991.0
0.1614,3272,0.546,0.1002,0.7526,177075510.0,20356991.0
0.1614,3273,0.5461,0.1002,0.7526,177091741.0,20356991.0
0.1615,3274,0.5463,0.1002,0.7526,177101741.0,20356991.0
0.1615,3275,0.5465,0.1002,0.7526,177123242.0,20356991.0
0.1615,3276,0.5466,0.1001,0.7526,177129975.0,20356991.0
0.1615,3277,0.5468,0.1001,0.7526,177160375.0,20356991.0
0.1615,3278,0.547,0.1001,0.7526,177320012.0,20356991.0
0.1616,3279,0.5471,0.1,0.7526,177344318.0,20356991.0
0.1616,3280,0.5473,0.1,0.7526,177348520.0,20356991.0
0.1617,3281,0.5475,0.1,0.7526,177349765.0,20356991.0
0.1617,3282,0.5476,0.0999,0.7526,177420871.0,20356991.0
0.1617,3283,0.5478,0.1002,0.7519,177420871.0,20414461.0
0.1617,3284,0.548,0.1002,0.7519,177421244.0,20414461.0
0.1618,3285,0.5481,0.1002,0.7519,177447169.0,20414461.0
0.1618,3286,0.5483,0.1001,0.7519,177508928.0,20414461.0
0.1618,3287,0.5485,0.1001,0.7519,177566415.0,20414461.0
0.1619,3288,0.5486,0.1001,0.7519,177574155.0,20414461.0
0.162,3289,0.5488,0.1,0.7519,177589776.0,20414461.0
0.1621,3290,0.549,0.1,0.7519,177589960.0,20414461.0
0.1622,3291,0.5491,0.1,0.7519,177728277.0,20414461.0
0.1622,3292,0.5493,0.0999,0.7519,177728927.0,20414461.0
0.1623,3293,0.5495,0.0999,0.7519,177738105.0,20414461.0
0.1623,3294,0.5496,0.0999,0.7519,177741693.0,20414461.0
0.1623,3295,0.5498,0.0998,0.7519,177780988.0,20414461.0
0.1623,3296,0.55,0.0998,0.7519,177834939.0,20414461.0
0.1623,3297,0.5501,0.0998,0.7519,177877990.0,20414461.0
0.1624,3298,0.5503,0.0998,0.7519,177880010.0,20414461.0
0.1625,3299,0.5505,0.0997,0.7519,177880592.0,20414461.0
0.1625,3300,0.5506,0.0997,0.7519,177880592.0,20414461.0
0.1625,3301,0.5508,0.1,0.7511,177880592.0,20616312.0
0.1626,3302,0.551,0.0999,0.7511,177888466.0,20616312.0
0.1628,3303,0.5511,0.1002,0.7504,177888466.0,20666739.0
0.1629,3304,0.5513,0.1002,0.7504,177890775.0,20666739.0
0.1629,3305,0.5515,0.1002,0.7504,177892484.0,20666739.0
0.163,3306,0.5516,0.1001,0.7504,177892661.0,20666739.0
0.163,3307,0.5518,0.1001,0.7504,177996411.0,20666739.0
0.163,3308,0.552,0.1001,0.7504,178030110.0,20666739.0
0.163,3309,0.5521,0.1,0.7504,178046730.0,20666739.0
0.1631,3310,0.5523,0.1,0.7504,178064707.0,20666739.0
0.1632,3311,0.5525,0.1003,0.7496,178064707.0,20722777.0
0.1632,3312,0.5526,0.1002,0.7496,178115439.0,20722777.0
0.1635,3313,0.5528,0.1002,0.7496,178166835.0,20722777.0
0.1638,3314,0.553,0.1002,0.7496,178167595.0,20722777.0
0.164,3315,0.5531,0.1002,0.7496,178176055.0,20722777.0
0.1641,3316,0.5533,0.1001,0.7496,178176891.0,20722777.0
0.1641,3317,0.5535,0.1004,0.7489,178176891.0,20726974.0
0.1641,3318,0.5536,0.1007,0.7481,178176891.0,20730460.0
0.1641,3319,0.5538,0.1006,0.7481,178203616.0,20730460.0
0.1641,3320,0.554,0.1006,0.7481,178254568.0,20730460.0
0.1642,3321,0.5541,0.1006,0.7481,178273484.0,20730460.0
0.1642,3322,0.5543,0.1005,0.7481,178273484.0,20730460.0
0.1642,3323,0.5545,0.1005,0.7481,178288574.0,20730460.0
0.1643,3324,0.5546,0.1005,0.7481,178339991.0,20730460.0
0.1643,3325,0.5548,0.1008,0.7474,178339991.0,20774921.0
0.1643,3326,0.555,0.101,0.7466,178339991.0,20845719.0
0.1644,3327,0.5551,0.101,0.7466,178570122.0,20845719.0
0.1646,3328,0.5553,0.101,0.7466,178614873.0,20845719.0
0.1647,3329,0.5555,0.1009,0.7466,178641284.0,20845719.0
0.1647,3330,0.5556,0.1009,0.7466,178649902.0,20845719.0
0.1647,3331,0.5558,0.1009,0.7466,178699998.0,20845719.0
0.1648,3332,0.556,0.1011,0.7459,178699998.0,21002786.0
0.1649,3333,0.5561,0.1011,0.7459,178701177.0,21002786.0
0.165,3334,0.5563,0.1014,0.7451,178701177.0,21015331.0
0.165,3335,0.5565,0.1013,0.7451,178754828.0,21015331.0
0.1652,3336,0.5566,0.1013,0.7451,178971410.0,21015331.0
0.1652,3337,0.5568,0.1013,0.7451,178972598.0,21015331.0
0.1653,3338,0.557,0.1013,0.7451,179114717.0,21015331.0
0.1653,3339,0.5572,0.1015,0.7443,179114717.0,21040446.0
0.1655,3340,0.5573,0.1015,0.7443,179245914.0,21040446.0
0.1656,3341,0.5575,0.1015,0.7443,179245914.0,21040446.0
0.1656,3342,0.5577,0.1014,0.7443,179296615.0,21040446.0
0.1657,3343,0.5578,0.1017,0.7436,179296615.0,21120096.0
0.1658,3344,0.558,0.1017,0.7436,179325463.0,21120096.0
0.1658,3345,0.5582,0.1016,0.7436,179955921.0,21120096.0
0.1658,3346,0.5583,0.1016,0.7436,180030824.0,21120096.0
0.1659,3347,0.5585,0.1016,0.7436,180054724.0,21120096.0
0.166,3348,0.5587,0.1019,0.7428,180054724.0,21169120.0
0.166,3349,0.5588,0.1018,0.7428,180060652.0,21169120.0
0.1661,3350,0.559,0.1018,0.7428,180105731.0,21169120.0
0.1661,3351,0.5592,0.1018,0.7428,180117837.0,21169120.0
0.1661,3352,0.5593,0.102,0.7421,180117837.0,21376712.0
0.1661,3353,0.5595,0.1023,0.7413,180117837.0,21377743.0
0.1662,3354,0.5597,0.1023,0.7413,180397021.0,21377743.0
0.1662,3355,0.5598,0.1022,0.7413,180402628.0,21377743.0
0.1662,3356,0.56,0.1022,0.7413,180403211.0,21377743.0
0.1662,3357,0.5602,0.1022,0.7413,180429981.0,21377743.0
0.1663,3358,0.5603,0.1021,0.7413,180430307.0,21377743.0
0.1664,3359,0.5605,0.1021,0.7413,180430307.0,21377743.0
0.1664,3360,0.5607,0.1024,0.7406,180430307.0,21424255.0
0.1666,3361,0.5608,0.1026,0.7398,180430307.0,21424255.0
0.1666,3362,0.561,0.1026,0.7398,180477343.0,21424255.0
0.1666,3363,0.5612,0.1026,0.7398,180478637.0,21424255.0
0.1667,3364,0.5613,0.1026,0.7398,180567456.0,21424255.0
0.1668,3365,0.5615,0.1028,0.7391,180567456.0,21424255.0
0.1668,3366,0.5617,0.1028,0.7391,181039270.0,21424255.0
0.167,3367,0.5618,0.1028,0.7391,181264582.0,21424255.0
0.167,3368,0.562,0.1027,0.7391,181302839.0,21424255.0
0.1671,3369,0.5622,0.1027,0.7391,181309128.0,21424255.0
0.1671,3370,0.5623,0.1027,0.7391,181346928.0,21424255.0
0.1671,3371,0.5625,0.1026,0.7391,181391684.0,21424255.0
0.1671,3372,0.5627,0.1026,0.7391,181494910.0,21424255.0
0.1672,3373,0.5628,0.1026,0.7391,181551779.0,21424255.0
0.1672,3374,0.563,0.1025,0.7391,181600182.0,21424255.0
0.1674,3375,0.5632,0.1028,0.7383,181600182.0,21426684.0
0.1674,3376,0.5633,0.1028,0.7383,181681975.0,21426684.0
0.1676,3377,0.5635,0.1028,0.7383,181685093.0,21426684.0
0.1676,3378,0.5637,0.1027,0.7383,181703867.0,21426684.0
0.1676,3379,0.5638,0.1027,0.7383,181706182.0,21426684.0
0.1676,3380,0.564,0.1027,0.7383,181706562.0,21426684.0
0.1676,3381,0.5642,0.1026,0.7383,181962035.0,21426684.0
0.1677,3382,0.5643,0.1026,0.7383,181962836.0,21426684.0
0.1677,3383,0.5645,0.1026,0.7383,182021100.0,21426684.0
0.1677,3384,0.5647,0.1025,0.7383,182070186.0,21426684.0
0.1678,3385,0.5648,0.1028,0.7376,182070186.0,21427212.0
0.1679,3386,0.565,0.1031,0.7368,182070186.0,21487592.0
0.1679,3387,0.5652,0.103,0.7368,182075819.0,21487592.0
0.1679,3388,0.5653,0.103,0.7368,182076748.0,21487592.0
0.1679,3389,0.5655,0.103,0.7368,182076905.0,21487592.0
0.1681,3390,0.5657,0.1029,0.7368,182076905.0,21487592.0
0.1681,3391,0.5658,0.1029,0.7368,182087990.0,21487592.0
0.1682,3392,0.566,0.1029,0.7368,182087990.0,21487592.0
0.1683,3393,0.5662,0.1029,0.7368,182106640.0,21487592.0
0.1686,3394,0.5663,0.1028,0.7368,182108066.0,21487592.0
0.1687,3395,0.5665,0.1031,0.736,182108066.0,21490321.0
0.1687,3396,0.5667,0.1034,0.7353,182108066.0,21496066.0
0.1687,3397,0.5668,0.1033,0.7353,182243532.0,21496066.0
0.1687,3398,0.567,0.1036,0.7345,182243532.0,21507905.0
0.1689,3399,0.5672,0.1039,0.7338,182243532.0,21533456.0
0.1689,3400,0.5673,0.1038,0.7338,182249947.0,21533456.0
0.169,3401,0.5675,0.1038,0.7338,182328673.0,21533456.0
0.169,3402,0.5677,0.1038,0.7338,182344869.0,21533456.0
0.1692,3403,0.5678,0.1037,0.7338,182370076.0,21533456.0
0.1692,3404,0.568,0.1037,0.7338,182540921.0,21533456.0
0.1692,3405,0.5682,0.104,0.733,182540921.0,21552534.0
0.1692,3406,0.5683,0.1039,0.733,182590307.0,21552534.0
0.1692,3407,0.5685,0.1039,0.733,182590307.0,21552534.0
0.1693,3408,0.5687,0.1039,0.733,182598608.0,21552534.0
0.1693,3409,0.5688,0.1041,0.7323,182598608.0,21552534.0
