p,y,exposure,pay_1,limit_bal,util_1,decile,risk_band,predicted_loss
0.189577,0,26300,0,30000,0.8767,7,10-20%,4985.8751
0.189607,0,96644,0,100000,0.9664,7,10-20%,18324.378908
0.189865,0,50375,0,50000,1.0075,7,10-20%,9564.449375
0.189891,0,324452,0,390000,0.8319,7,10-20%,61610.514732
0.189919,1,162105,0,220000,0.7368,7,10-20%,30786.819495
0.190071,0,0,1,360000,-0.0,7,10-20%,0.0
0.19019,0,13386,0,30000,0.4462,7,10-20%,2545.88334
0.19022,0,0,-2,500000,0.0,7,10-20%,0.0
0.190272,1,0,1,450000,-0.0,7,10-20%,0.0
0.190484,0,1261,-1,50000,0.0252,7,10-20%,240.200324
0.190597,0,2457,-1,140000,0.0176,7,10-20%,468.29682899999995
0.190597,0,10768,0,20000,0.5384,7,10-20%,2052.348496
0.190619,0,431557,0,440000,0.9808,7,10-20%,82262.963783
0.190707,0,47478,0,50000,0.9496,7,10-20%,9054.386945999999
0.190772,0,0,1,150000,-0.0,7,10-20%,0.0
0.190776,0,30631,0,50000,0.6126,7,10-20%,5843.659656
0.190808,0,29478,0,180000,0.1638,7,10-20%,5624.638224
0.190971,0,860,-1,250000,0.0034,7,10-20%,164.23506
0.190982,0,0,-2,160000,0.0,7,10-20%,0.0
0.19099,0,1438,-1,20000,0.0719,7,10-20%,274.64362
0.19099,0,57595,0,50000,1.1519,7,10-20%,11000.06905
0.191101,0,266762,0,260000,1.026,7,10-20%,50978.484961999995
0.191134,0,141057,0,140000,1.0076,7,10-20%,26960.788637999998
0.191194,0,324160,0,320000,1.013,7,10-20%,61977.44704
0.191262,1,4812,-1,10000,0.4812,7,10-20%,920.3527439999999
0.191271,0,6811,-2,250000,0.0272,7,10-20%,1302.746781
0.191315,0,1450,-1,120000,0.0121,7,10-20%,277.40675000000005
0.191411,0,0,1,170000,0.0,7,10-20%,0.0
0.191529,1,109292,0,130000,0.8407,7,10-20%,20932.587468
0.191729,0,1672,0,40000,0.0418,7,10-20%,320.570888
0.191769,0,1476,-1,140000,0.0105,7,10-20%,283.051044
0.19179,1,2077,-1,240000,0.0087,7,10-20%,398.34783
0.192063,0,498,-1,160000,0.0031,7,10-20%,95.647374
0.192162,0,1582,0,50000,0.0316,7,10-20%,304.000284
0.192189,0,264,-2,230000,0.0011,7,10-20%,50.737896
0.192218,0,16078,0,130000,0.1237,7,10-20%,3090.481004
0.192499,0,9893,0,10000,0.9893,7,10-20%,1904.392607
0.1925,1,50465,0,50000,1.0093,7,10-20%,9714.5125
0.192527,0,754,-1,230000,0.0033,7,10-20%,145.165358
0.192581,1,4314,0,20000,0.2157,7,10-20%,830.794434
0.19268,1,836,-1,60000,0.0139,7,10-20%,161.08048
0.192699,1,7780,-1,270000,0.0288,7,10-20%,1499.19822
0.192712,0,0,-2,20000,-0.0004,7,10-20%,0.0
0.192782,0,17503,0,90000,0.1945,7,10-20%,3374.263346
0.192899,0,9168,0,50000,0.1834,7,10-20%,1768.498032
0.193033,0,3594,-1,130000,0.0276,7,10-20%,693.7606020000001
0.193044,0,19185,0,20000,0.9592,7,10-20%,3703.54914
0.193198,0,3046,-1,60000,0.0508,7,10-20%,588.4811080000001
0.193226,0,18553,0,20000,0.9276,7,10-20%,3584.9219780000003
0.193226,1,333,-1,360000,0.0009,7,10-20%,64.344258
0.193232,0,132571,0,130000,1.0198,7,10-20%,25616.959472
0.193239,0,46631,0,50000,0.9326,7,10-20%,9010.927808999999
0.193309,0,0,1,100000,-0.0035,7,10-20%,0.0
0.193361,1,10456,-1,180000,0.0581,7,10-20%,2021.782616
0.193392,0,3526,-1,80000,0.0441,7,10-20%,681.9001920000001
0.193404,0,5600,-2,330000,0.017,7,10-20%,1083.0624
0.193434,0,272,-1,170000,0.0016,7,10-20%,52.614048
0.193694,0,3843,0,20000,0.1921,7,10-20%,744.366042
0.193742,0,4270,-1,50000,0.0854,7,10-20%,827.27834
0.193744,0,15498,0,20000,0.7749,7,10-20%,3002.644512
0.193761,0,20009,0,20000,1.0004,7,10-20%,3876.9638489999998
0.193767,1,80449,0,80000,1.0056,7,10-20%,15588.361383
0.193807,0,47053,0,50000,0.9411,7,10-20%,9119.200771
0.194088,0,84027,0,100000,0.8403,7,10-20%,16308.632376000001
0.194201,0,546,-1,190000,0.0029,7,10-20%,106.03374600000001
0.194306,0,227634,0,150000,1.5176,7,10-20%,44230.652004
0.194317,0,0,1,360000,-0.0014,7,10-20%,0.0
0.194344,0,13867,0,20000,0.6934,7,10-20%,2694.9682479999997
0.194395,0,184602,0,200000,0.923,7,10-20%,35885.70579
0.194425,0,655,-2,200000,0.0033,7,10-20%,127.34837499999999
0.194522,0,0,1,160000,0.0,7,10-20%,0.0
0.194584,0,14554,0,20000,0.7277,7,10-20%,2831.975536
0.194723,1,1050,-1,360000,0.0029,7,10-20%,204.45915
0.19493,0,129329,0,130000,0.9948,7,10-20%,25210.10197
0.194966,0,4473,-1,160000,0.028,7,10-20%,872.082918
0.195001,0,0,1,50000,0.0,7,10-20%,0.0
0.195004,0,1962,-1,250000,0.0078,7,10-20%,382.597848
0.195029,0,6349,-1,300000,0.0212,7,10-20%,1238.239121
0.195231,0,0,1,80000,-0.02,7,10-20%,0.0
0.195314,0,48659,0,50000,0.9732,7,10-20%,9503.783926
0.195329,0,0,-2,250000,0.0,7,10-20%,0.0
0.195528,0,19248,0,20000,0.9624,7,10-20%,3763.5229440000003
0.195564,0,10103,0,20000,0.5052,7,10-20%,1975.783092
0.195756,1,73302,0,50000,1.466,7,10-20%,14349.306312
0.195825,0,17973,0,20000,0.8986,7,10-20%,3519.562725
0.19591,0,0,1,330000,-0.0002,7,10-20%,0.0
0.195991,0,1520,1,180000,0.0084,7,10-20%,297.90632
0.196182,1,9473,0,10000,0.9473,7,10-20%,1858.432086
0.19631,0,90562,0,80000,1.132,7,10-20%,17778.22622
0.196336,0,3135,-1,200000,0.0157,7,10-20%,615.51336
0.196344,0,253795,0,260000,0.9761,7,10-20%,49831.125479999995
0.196369,0,7797,0,10000,0.7797,7,10-20%,1531.0890929999998
0.196441,0,106339,0,90000,1.1815,7,10-20%,20889.339499
0.196591,0,111863,0,110000,1.0169,7,10-20%,21991.259033
0.196611,0,991,-1,190000,0.0052,7,10-20%,194.841501
0.196632,0,48890,0,50000,0.9778,7,10-20%,9613.33848
0.19665,1,50717,0,50000,1.0143,7,10-20%,9973.49805
0.19674,0,0,-2,160000,0.0,7,10-20%,0.0
0.196783,0,47410,0,50000,0.9482,7,10-20%,9329.482030000001
0.196801,0,0,1,340000,0.0,7,10-20%,0.0
0.196823,0,27889,0,30000,0.9296,7,10-20%,5489.196647
0.19696,1,16336,0,20000,0.8168,7,10-20%,3217.53856
0.197069,0,37643,0,50000,0.7529,7,10-20%,7418.268367
0.197117,0,67,-2,120000,0.0006,7,10-20%,13.206838999999999
0.197368,0,32938,0,70000,0.4705,7,10-20%,6500.907184
0.197421,0,67671,0,80000,0.8459,7,10-20%,13359.676491
0.197451,0,440,-1,100000,0.0044,7,10-20%,86.87844
0.197481,0,0,-2,290000,0.0,7,10-20%,0.0
0.197621,0,0,-2,500000,0.0,7,10-20%,0.0
0.197637,0,6872,-1,20000,0.3436,7,10-20%,1358.161464
0.197687,0,5819,0,50000,0.1164,7,10-20%,1150.340653
0.197908,0,23422,0,30000,0.7807,7,10-20%,4635.401176
0.197977,0,3000,-1,70000,0.0429,7,10-20%,593.9309999999999
0.197992,0,447057,0,470000,0.9512,7,10-20%,88513.709544
0.198193,0,90825,0,100000,0.9082,7,10-20%,18000.879225
0.198435,1,21431,0,20000,1.0716,7,10-20%,4252.660485
0.19845,0,19082,0,20000,0.9541,7,10-20%,3786.8228999999997
0.198648,0,567,-1,100000,0.0057,7,10-20%,112.633416
0.198657,0,0,1,90000,0.0,7,10-20%,0.0
0.198674,0,0,-2,250000,0.0,7,10-20%,0.0
0.198744,0,107,-2,230000,0.0005,7,10-20%,21.265608
0.198775,1,100908,0,110000,0.9173,7,10-20%,20057.9877
0.198815,0,0,1,170000,0.0,7,10-20%,0.0
0.198836,0,4647,0,20000,0.2324,7,10-20%,923.990892
0.198948,0,5931,1,180000,0.033,7,10-20%,1179.9605880000001
0.1991,0,5219,0,50000,0.1044,7,10-20%,1039.1029
0.199176,0,666,-1,180000,0.0037,7,10-20%,132.651216
0.199179,0,993,-1,80000,0.0124,7,10-20%,197.78474699999998
0.199228,0,0,-2,120000,0.0,7,10-20%,0.0
0.199291,1,420115,1,580000,0.7243,7,10-20%,83725.138465
0.199294,1,0,1,80000,0.0,7,10-20%,0.0
0.199481,0,816,-1,180000,0.0045,7,10-20%,162.77649599999998
0.199482,0,7140,1,10000,0.714,7,10-20%,1424.3014799999999
0.199566,0,483184,0,320000,1.5099,7,10-20%,96427.098144
0.199613,0,51129,0,50000,1.0226,7,10-20%,10206.013077000001
0.199676,0,34084,0,30000,1.1361,7,10-20%,6805.756784
0.199698,0,1413,-1,50000,0.0283,7,10-20%,282.173274
0.199749,0,11572,0,20000,0.5786,7,10-20%,2311.495428
0.199777,0,8813,0,10000,0.8813,7,10-20%,1760.6347010000002
0.199779,0,345408,0,320000,1.0794,7,10-20%,69005.264832
0.199873,0,0,1,180000,0.0,7,10-20%,0.0
0.199912,1,0,1,450000,-0.0004,7,10-20%,0.0
0.19999,0,1247,-1,140000,0.0089,7,10-20%,249.38753
0.200003,0,1672,-1,80000,0.0209,7,20-30%,334.405016
0.20026,0,325,-2,430000,0.0008,7,20-30%,65.08449999999999
0.200339,0,0,1,200000,0.0,7,20-30%,0.0
0.200354,0,0,-2,170000,0.0,7,20-30%,0.0
0.200364,0,1242,-2,180000,0.0069,7,20-30%,248.85208799999998
0.200529,0,29757,0,30000,0.9919,7,20-30%,5967.141453
0.200543,1,4834,0,10000,0.4834,7,20-30%,969.424862
0.200594,0,0,1,150000,0.0,7,20-30%,0.0
0.200795,1,14476,0,30000,0.4825,7,20-30%,2906.70842
0.200852,0,416,-1,100000,0.0042,7,20-30%,83.554432
0.200962,0,18354,1,200000,0.0918,7,20-30%,3688.456548
0.200986,0,0,-2,200000,-0.0002,7,20-30%,0.0
0.20099,1,47800,0,50000,0.956,7,20-30%,9607.322
0.201046,0,9659,0,50000,0.1932,7,20-30%,1941.9033140000001
0.201059,0,45373,0,60000,0.7562,7,20-30%,9122.650007
0.201203,1,0,1,340000,-0.0,7,20-30%,0.0
0.201298,0,0,1,230000,-0.0,7,20-30%,0.0
0.201526,1,0,-2,360000,-0.0,7,20-30%,0.0
0.201597,0,59423,0,60000,0.9904,7,20-30%,11979.498531
0.201613,1,326,-1,180000,0.0018,7,20-30%,65.725838
0.201619,0,0,1,160000,-0.0,7,20-30%,0.0
0.201749,0,0,1,140000,0.0,7,20-30%,0.0
0.201798,0,18126,0,20000,0.9063,7,20-30%,3657.790548
0.201806,0,23176,0,30000,0.7725,7,20-30%,4677.055856
0.20193,0,0,-2,210000,0.0,7,20-30%,0.0
0.202116,0,311013,0,350000,0.8886,7,20-30%,62860.703508
0.202122,1,19231,0,20000,0.9616,7,20-30%,3887.008182
0.202152,0,5481,0,70000,0.0783,7,20-30%,1107.995112
0.202179,0,17358,0,30000,0.5786,7,20-30%,3509.423082
0.202202,0,0,-2,160000,-0.0032,7,20-30%,0.0
0.202358,0,16350,0,20000,0.8175,7,20-30%,3308.5533
0.202756,0,0,1,280000,-0.0077,7,20-30%,0.0
0.202873,0,28986,0,70000,0.4141,7,20-30%,5880.476778
0.202882,0,77245,0,250000,0.309,7,20-30%,15671.62009
0.202954,0,10587,0,50000,0.2117,7,20-30%,2148.6739979999998
0.203039,0,3671,-1,10000,0.3671,7,20-30%,745.356169
0.203062,0,396,-1,210000,0.0019,7,20-30%,80.41255199999999
0.203138,0,39056,0,100000,0.3906,7,20-30%,7933.7577280000005
0.20322,0,50680,-2,50000,1.0136,7,20-30%,10299.1896
0.203273,0,836,-1,130000,0.0064,7,20-30%,169.936228
0.203432,0,169625,0,170000,0.9978,7,20-30%,34507.153
0.203526,0,19849,0,20000,0.9924,7,20-30%,4039.7875740000004
0.203531,0,138657,0,220000,0.6303,7,20-30%,28220.997867
0.203581,0,325839,0,360000,0.9051,7,20-30%,66334.629459
0.203612,0,256,-2,260000,0.001,7,20-30%,52.124672
0.203621,0,4561,0,20000,0.228,7,20-30%,928.715381
0.203732,0,19667,0,20000,0.9834,7,20-30%,4006.797244
0.203925,0,20340,0,30000,0.678,7,20-30%,4147.8345
0.203967,0,0,1,280000,0.0,7,20-30%,0.0
0.204111,0,169225,0,180000,0.9401,7,20-30%,34540.683975
0.204131,0,0,1,60000,0.0,7,20-30%,0.0
0.204256,0,0,1,120000,0.0,7,20-30%,0.0
0.204267,1,9592,0,10000,0.9592,7,20-30%,1959.329064
0.204293,0,1396,-1,60000,0.0233,7,20-30%,285.193028
0.204347,0,0,1,500000,0.0,7,20-30%,0.0
0.204446,1,15972,0,20000,0.7986,7,20-30%,3265.4115119999997
0.204449,0,2285,-1,300000,0.0076,7,20-30%,467.16596499999997
0.204547,0,17191,0,20000,0.8596,7,20-30%,3516.3674770000002
0.204548,1,308105,0,310000,0.9939,7,20-30%,63022.26154
0.204729,0,263,-1,170000,0.0015,7,20-30%,53.843727
0.204759,0,784,-1,30000,0.0261,7,20-30%,160.531056
0.204806,0,18649,0,20000,0.9324,7,20-30%,3819.4270939999997
0.20488,0,8003,0,50000,0.1601,7,20-30%,1639.65464
0.204941,1,442291,0,460000,0.9615,7,20-30%,90643.559831
0.205465,0,813,-1,160000,0.0051,7,20-30%,167.043045
0.205483,0,19594,0,30000,0.6531,7,20-30%,4026.233902
0.205501,0,1443,-1,210000,0.0069,7,20-30%,296.537943
0.205656,0,0,1,100000,0.0,7,20-30%,0.0
0.205849,0,958,-1,20000,0.0479,7,20-30%,197.203342
0.205985,0,7434,0,20000,0.3717,7,20-30%,1531.29249
0.206048,0,29336,0,50000,0.5867,7,20-30%,6044.624128
0.206555,0,1572,-1,20000,0.0786,7,20-30%,324.70446
0.206646,0,50784,0,50000,1.0157,7,20-30%,10494.310464
0.206764,0,15036,0,20000,0.7518,7,20-30%,3108.903504
0.20681,0,0,-2,130000,0.0,7,20-30%,0.0
0.206827,0,76,-1,260000,0.0003,7,20-30%,15.718852
0.206933,0,114797,0,150000,0.7653,7,20-30%,23755.287601
0.206961,0,236767,0,240000,0.9865,7,20-30%,49001.535087000004
0.207076,1,49401,0,50000,0.988,7,20-30%,10229.761476
0.207102,1,4138,-1,200000,0.0207,7,20-30%,856.988076
0.207227,0,6146,-1,150000,0.041,7,20-30%,1273.617142
0.207258,1,0,1,60000,-0.0018,7,20-30%,0.0
0.20741,1,3454,-1,230000,0.015,7,20-30%,716.39414
0.207417,0,75451,0,90000,0.8383,7,20-30%,15649.820066999999
0.207516,1,0,1,250000,0.0,7,20-30%,0.0
0.207601,0,0,1,260000,0.0,7,20-30%,0.0
0.207604,1,19624,0,20000,0.9812,7,20-30%,4074.020896
0.207625,0,1326,-1,300000,0.0044,7,20-30%,275.31075
0.207632,0,25451,0,20000,1.2726,7,20-30%,5284.442032
0.208172,0,0,1,230000,0.0,7,20-30%,0.0
0.208184,0,19111,0,20000,0.9556,7,20-30%,3978.604424
0.208259,1,17441,0,20000,0.872,7,20-30%,3632.245219
0.208325,0,0,1,440000,0.0,7,20-30%,0.0
0.208436,0,290,-1,30000,0.0097,7,20-30%,60.44644
0.208657,0,56045,0,60000,0.9341,7,20-30%,11694.181565
0.20869,0,0,1,150000,-0.0013,7,20-30%,0.0
0.208759,0,15193,0,350000,0.0434,7,20-30%,3171.675487
0.208788,0,15760,0,20000,0.788,7,20-30%,3290.49888
0.208824,1,1198,-1,80000,0.015,7,20-30%,250.171152
0.208935,0,1895,-1,500000,0.0038,7,20-30%,395.931825
0.209004,0,1853,-1,50000,0.0371,7,20-30%,387.284412
0.209011,1,118131,0,120000,0.9844,7,20-30%,24690.678441
0.209076,0,733,-1,210000,0.0035,7,20-30%,153.252708
0.20944,0,289463,0,150000,1.9298,7,20-30%,60625.130719999994
0.209486,0,2419,0,100000,0.0242,7,20-30%,506.74663400000003
0.209519,0,78032,0,80000,0.9754,7,20-30%,16349.186608
0.209648,0,666,-1,180000,0.0037,7,20-30%,139.625568
0.209682,0,9172,0,50000,0.1834,7,20-30%,1923.2033040000001
0.210065,0,390,-2,140000,0.0028,7,20-30%,81.92535
0.21008,0,0,1,80000,0.0,7,20-30%,0.0
0.210432,0,1246,-1,300000,0.0042,7,20-30%,262.19827200000003
0.210438,0,1983,-1,20000,0.0992,7,20-30%,417.29855399999997
0.21065,0,326,-1,120000,0.0027,7,20-30%,68.67190000000001
0.210693,0,20710,0,20000,1.0355,7,20-30%,4363.4520299999995
0.210865,0,0,-2,30000,0.0,7,20-30%,0.0
0.21088,0,1383,-1,50000,0.0277,7,20-30%,291.64704
0.211016,0,0,1,290000,0.0,7,20-30%,0.0
0.211094,0,0,-1,30000,-0.0285,7,20-30%,0.0
0.211134,0,82238,0,100000,0.8224,7,20-30%,17363.237891999997
0.211395,0,0,1,100000,0.0,7,20-30%,0.0
0.212013,0,17676,0,20000,0.8838,7,20-30%,3747.541788
0.212103,0,1473,0,100000,0.0147,7,20-30%,312.427719
0.212118,0,19157,0,20000,0.9578,7,20-30%,4063.544526
0.212172,0,278,-2,250000,0.0011,7,20-30%,58.983816
0.212183,0,200,-1,200000,0.001,7,20-30%,42.4366
0.212197,0,0,-2,130000,0.0,7,20-30%,0.0
0.212213,0,19030,0,20000,0.9515,7,20-30%,4038.41339
0.212371,1,776,-1,120000,0.0065,7,20-30%,164.799896
0.212645,0,3995,-1,80000,0.0499,7,20-30%,849.516775
0.213005,1,6350,0,50000,0.127,7,20-30%,1352.58175
0.213036,0,396,-2,180000,0.0022,7,20-30%,84.362256
0.213121,0,0,-2,50000,0.0,7,20-30%,0.0
0.213235,0,41073,1,90000,0.4564,7,20-30%,8758.201155
0.213257,0,0,1,250000,-0.0001,7,20-30%,0.0
0.213279,0,396,-1,250000,0.0016,7,20-30%,84.458484
0.213286,1,2030,0,400000,0.0051,7,20-30%,432.97058
0.213294,0,1672,-1,160000,0.0104,7,20-30%,356.627568
0.213314,0,136518,0,150000,0.9101,7,20-30%,29121.200652
0.213342,0,66203,0,80000,0.8275,7,20-30%,14123.880426
0.213531,0,0,1,390000,0.0,7,20-30%,0.0
0.213545,0,0,-2,200000,0.0,7,20-30%,0.0
0.213555,0,220,-1,40000,0.0055,7,20-30%,46.982099999999996
0.213619,0,1110,-1,180000,0.0062,7,20-30%,237.11709
0.213661,1,65349,0,60000,1.0892,7,20-30%,13962.532689
0.213667,0,20604,0,150000,0.1374,7,20-30%,4402.394868
0.213695,0,8858,0,10000,0.8858,7,20-30%,1892.91031
0.21378,0,56672,0,50000,1.1334,7,20-30%,12115.34016
0.213788,0,1305,-1,80000,0.0163,7,20-30%,278.99334
0.213926,0,0,1,70000,-0.0004,7,20-30%,0.0
0.214132,0,1350,-1,260000,0.0052,7,20-30%,289.0782
0.214187,1,16370,0,50000,0.3274,7,20-30%,3506.2411899999997
0.214216,0,15415,0,20000,0.7708,7,20-30%,3302.13964
0.214227,0,390,-2,160000,0.0024,7,20-30%,83.54853
0.214235,0,50425,0,50000,1.0085,7,20-30%,10802.799875
0.214252,0,13201,0,100000,0.132,7,20-30%,2828.340652
0.214282,0,3963,-1,30000,0.1321,7,20-30%,849.199566
0.214461,1,20831,0,50000,0.4166,7,20-30%,4467.437091000001
0.214473,0,0,-2,200000,0.0,7,20-30%,0.0
0.214598,0,13936,-1,180000,0.0774,7,20-30%,2990.637728
0.214615,0,132105,0,130000,1.0162,7,20-30%,28351.714575
0.214841,0,8847,0,20000,0.4424,7,20-30%,1900.698327
0.214937,0,390,-1,210000,0.0019,7,20-30%,83.82543
0.21502,1,0,-2,340000,0.0,7,20-30%,0.0
0.21518,0,0,-2,30000,-0.0067,7,20-30%,0.0
0.215186,0,296349,0,260000,1.1398,7,20-30%,63770.155913999995
0.215446,0,25801,-1,50000,0.516,7,20-30%,5558.722246
0.215521,0,0,1,180000,0.0,7,20-30%,0.0
0.215588,0,51897,0,70000,0.7414,7,20-30%,11188.370436
0.215593,0,0,1,200000,0.0,7,20-30%,0.0
0.216007,1,48481,0,50000,0.9696,7,20-30%,10472.235367
0.216108,0,20821,0,50000,0.4164,7,20-30%,4499.5846679999995
0.216119,1,78415,0,80000,0.9802,7,20-30%,16946.971385
0.216134,0,32526,0,100000,0.3253,7,20-30%,7029.974483999999
0.216139,1,27764,0,90000,0.3085,7,20-30%,6000.883196
0.216199,1,50679,0,50000,1.0136,7,20-30%,10956.749121
0.216289,0,65932,0,110000,0.5994,7,20-30%,14260.366348000001
0.216361,1,94228,0,50000,1.8846,7,20-30%,20387.264307999998
0.216617,0,360546,0,370000,0.9744,7,20-30%,78100.392882
0.216759,0,11449,0,20000,0.5724,7,20-30%,2481.673791
0.216901,0,34422,0,50000,0.6884,7,20-30%,7466.166222000001
0.216936,0,110757,0,210000,0.5274,7,20-30%,24027.180551999998
0.216944,0,1330,-1,80000,0.0166,7,20-30%,288.53552
0.216985,0,59959,0,60000,0.9993,7,20-30%,13010.203615
0.217134,0,0,1,400000,0.0,7,20-30%,0.0
0.21718,0,0,1,210000,0.0,7,20-30%,0.0
0.217226,0,63368,0,80000,0.7921,7,20-30%,13765.177168
0.217309,0,65542,1,150000,0.4369,7,20-30%,14242.866478
0.21748,0,48726,0,50000,0.9745,7,20-30%,10596.93048
0.217655,1,308361,0,210000,1.4684,7,20-30%,67116.313455
0.21776,0,1051,-1,240000,0.0044,7,20-30%,228.86576000000002
0.217776,0,277884,0,320000,0.8684,7,20-30%,60516.465984
0.217796,0,430,-1,210000,0.002,7,20-30%,93.65227999999999
0.217809,0,0,-2,180000,0.0,7,20-30%,0.0
0.217832,0,0,-2,180000,0.0,7,20-30%,0.0
0.218158,0,9112,-1,270000,0.0337,7,20-30%,1987.8556959999999
0.218458,0,270248,0,360000,0.7507,7,20-30%,59037.837584
0.218487,0,0,1,50000,0.0,7,20-30%,0.0
0.218492,0,13778,0,50000,0.2756,7,20-30%,3010.382776
0.2185,0,18435,1,180000,0.1024,7,20-30%,4028.0475
0.218568,0,28138,0,30000,0.9379,7,20-30%,6150.066384000001
0.218719,0,429169,0,360000,1.1921,7,20-30%,93867.414511
0.21875,0,35232,0,90000,0.3915,7,20-30%,7707.0
0.218883,0,396,-1,290000,0.0014,7,20-30%,86.677668
0.218926,0,295,-1,20000,0.0148,7,20-30%,64.58317000000001
0.218979,0,2946,0,20000,0.1473,7,20-30%,645.112134
0.219138,0,32206,0,50000,0.6441,7,20-30%,7057.558428
0.219453,0,35738,0,80000,0.4467,7,20-30%,7842.8113140000005
0.219537,1,47405,0,50000,0.9481,7,20-30%,10407.151485
0.219665,0,84171,0,120000,0.7014,7,20-30%,18489.422715
0.219685,0,0,1,260000,-0.0042,7,20-30%,0.0
0.21969,0,112336,0,120000,0.9361,7,20-30%,24679.095839999998
0.21976,0,49078,0,50000,0.9816,7,20-30%,10785.381280000001
0.219941,0,64525,0,70000,0.9218,7,20-30%,14191.693025
0.220186,0,574,-1,50000,0.0115,7,20-30%,126.386764
0.220368,0,60987,0,60000,1.0164,7,20-30%,13439.583216
0.220535,1,14658,0,160000,0.0916,7,20-30%,3232.60203
0.220625,0,769,-1,220000,0.0035,7,20-30%,169.66062499999998
0.220806,1,711,-1,120000,0.0059,7,20-30%,156.993066
0.220876,0,858,-1,200000,0.0043,7,20-30%,189.511608
0.220943,0,390,-2,80000,0.0049,7,20-30%,86.16777
0.221031,0,15982,0,30000,0.5327,7,20-30%,3532.5174420000003
0.221358,0,8866,0,10000,0.8866,7,20-30%,1962.560028
0.221362,0,416,-1,170000,0.0024,7,20-30%,92.086592
0.221484,1,2480,-1,20000,0.124,7,20-30%,549.28032
0.221581,0,0,-2,230000,0.0,7,20-30%,0.0
0.221608,1,1500,-1,50000,0.03,7,20-30%,332.412
0.221655,0,102292,0,160000,0.6393,7,20-30%,22673.53326
0.221903,1,100963,0,100000,1.0096,7,20-30%,22403.992588999998
0.222018,0,31634,1,60000,0.5272,7,20-30%,7023.317411999999
0.222106,0,0,-2,230000,0.0,7,20-30%,0.0
0.222107,0,20852,1,390000,0.0535,7,20-30%,4631.375164
0.222164,0,11325,0,20000,0.5662,7,20-30%,2516.0073
0.22226,0,0,1,380000,0.0,7,20-30%,0.0
0.222278,0,24070,0,30000,0.8023,7,20-30%,5350.23146
0.22252,0,0,1,20000,0.0,7,20-30%,0.0
0.22262,1,183800,0,290000,0.6338,7,20-30%,40917.556000000004
0.22277,1,514,-1,300000,0.0017,7,20-30%,114.50377999999999
0.222845,0,120290,0,120000,1.0024,7,20-30%,26806.02505
0.222884,0,1296,-1,500000,0.0026,7,20-30%,288.857664
0.223002,0,0,-2,160000,-0.0014,7,20-30%,0.0
0.223088,0,11156,0,20000,0.5578,7,20-30%,2488.769728
0.223114,0,9045,1,60000,0.1508,7,20-30%,2018.0661300000002
0.223188,0,9159,0,10000,0.9159,7,20-30%,2044.178892
0.223295,1,671,-1,180000,0.0037,7,20-30%,149.83094499999999
0.223578,0,39716,0,140000,0.2837,7,20-30%,8879.623848
0.223583,1,776,-1,40000,0.0194,7,20-30%,173.500408
0.223687,1,17103,0,70000,0.2443,7,20-30%,3825.718761
0.223824,0,399,-1,200000,0.002,7,20-30%,89.305776
0.22384,0,316,-1,320000,0.001,7,20-30%,70.73344
0.224064,0,18641,0,100000,0.1864,7,20-30%,4176.777024
0.224095,1,16435,0,130000,0.1264,7,20-30%,3683.0013249999997
0.224127,0,113247,0,50000,2.2649,7,20-30%,25381.710369
0.224463,1,8660,0,10000,0.866,7,20-30%,1943.84958
0.224465,1,233637,0,200000,1.1682,7,20-30%,52443.329205
0.224792,0,20258,-1,50000,0.4052,7,20-30%,4553.836335999999
0.224806,0,1989,-1,310000,0.0064,7,20-30%,447.139134
0.225097,0,8283,0,10000,0.8283,7,20-30%,1864.478451
0.225142,0,380,-1,100000,0.0038,7,20-30%,85.55396
0.225158,1,138901,0,140000,0.9922,7,20-30%,31274.671358
0.225262,0,8014,0,10000,0.8014,7,20-30%,1805.249668
0.225273,1,8109,0,10000,0.8109,7,20-30%,1826.738757
0.225493,0,324,-2,450000,0.0007,7,20-30%,73.059732
0.22558,1,61762,0,70000,0.8823,7,20-30%,13932.27196
0.225622,0,223211,0,300000,0.744,7,20-30%,50361.312242
0.225728,0,15429,0,20000,0.7714,7,20-30%,3482.757312
0.225754,1,36014,0,100000,0.3601,7,20-30%,8130.304556
0.225804,1,0,-2,230000,-0.0001,7,20-30%,0.0
0.226042,0,13605,0,20000,0.6802,7,20-30%,3075.30141
0.2261,0,0,1,20000,0.0,7,20-30%,0.0
0.226334,1,37082,0,100000,0.3708,7,20-30%,8392.917388
0.226376,0,780,-1,100000,0.0078,7,20-30%,176.57327999999998
0.226398,0,19000,0,20000,0.95,7,20-30%,4301.562
0.226426,1,16621,0,50000,0.3324,7,20-30%,3763.4265459999997
0.226529,0,0,1,230000,-0.0001,7,20-30%,0.0
0.226584,0,29035,0,20000,1.4518,7,20-30%,6578.86644
0.226592,0,885,-2,150000,0.0059,7,20-30%,200.53392
0.226909,1,305823,0,290000,1.0546,7,20-30%,69393.991107
0.227061,0,221,-2,150000,0.0015,7,20-30%,50.180481
0.227087,0,0,1,200000,0.0,7,20-30%,0.0
0.227169,0,0,-2,80000,0.0,7,20-30%,0.0
0.227578,0,15907,0,20000,0.7954,7,20-30%,3620.083246
0.227701,0,9101,-1,50000,0.182,7,20-30%,2072.3068009999997
0.227705,0,0,1,360000,-0.0,7,20-30%,0.0
0.227842,0,1245,-1,110000,0.0113,7,20-30%,283.66328999999996
